Course_Name,Code,Section,Class_type,Time,Days,Building,Room,Teacher,Lab_Time,Lab_Days,Lab_Building,Lab_Room,Lab_Teacher
CPCS 202 - برمجه 1,30639,A10,نظري/عملي,9:30 AM - 10:45 AM,MW,061,102F,سهيلة محمد صندقجي (P),11:00 AM - 12:20 PM,U,061,138G,نوف عبدالكريم ابوخضير 
CPCS 202 - برمجه 1,30640,A11,نظري/عملي,9:30 AM - 10:45 AM,MW,061,124F,نوف عبدالكريم ابوخضير (P),11:00 AM - 12:20 PM,R,061,137G,ساره سجاد الحسن 
CPCS 202 - برمجه 1,30641,A12,نظري/عملي,8:00 AM - 9:15 AM,MW,061,102F,نوف عبدالكريم ابوخضير (P),9:30 AM - 10:50 AM,U,061,137G,نوف عبدالكريم ابوخضير 
CPCS 202 - برمجه 1,30643,A13,نظري/عملي,8:00 AM - 9:15 AM,MW,061,124F,رانيا عبدالرحمن مله (P),9:30 AM - 10:50 AM,R,061,137G,ساره سجاد الحسن 
CPCS 202 - برمجه 1,30644,A14,نظري/عملي,8:00 AM - 9:15 AM,MW,061,145F,سمر عبد الله أحمد بابروك (P),9:30 AM - 10:50 AM,T,061,107G,سمر عبد الله أحمد بابروك 
CPCS 202 - برمجه 1,30648,A15,نظري/عملي,11:00 AM - 12:15 PM,MW,061,102F,سهيلة محمد صندقجي (P),8:00 AM - 9:20 AM,T,061,107G,سهيلة محمد صندقجي 
CPCS 202 - برمجه 1,30629,A6,نظري/عملي,1:00 PM - 2:15 PM,MW,061,145F,سمر عبد الله أحمد بابروك (P),9:30 AM - 10:50 AM,R,061,107G,سمر عبد الله أحمد بابروك 
CPCS 202 - برمجه 1,30633,A7,نظري/عملي,1:00 PM - 2:15 PM,MW,061,124F,سهيلة محمد صندقجي (P),9:30 AM - 10:50 AM,U,061,130G,بسمه محمد شعيب 
CPCS 202 - برمجه 1,30636,A8,نظري/عملي,11:00 AM - 12:15 PM,MW,061,145F,سمر عبد الله أحمد بابروك (P),8:00 AM - 9:20 AM,R,061,107G,سمر عبد الله أحمد بابروك 
CPCS 202 - برمجه 1,30637,A9,نظري/عملي,11:00 AM - 12:15 PM,MW,061,104G,نوف عبدالكريم ابوخضير (P),8:00 AM - 9:20 AM,U,061,130G,نوف عبدالكريم ابوخضير 
CPCS 202 - برمجه 1,30618,AAS,نظري/عملي,8:00 AM - 8:50 AM,TRU,007,091C,سلمى يحي بخاري (P),8:00 AM - 9:20 AM,W,07N,L03B,ساره سجاد الحسن 
CPCS 202 - برمجه 1,30622,BAS,نظري/عملي,8:00 AM - 9:15 AM,MW,007,004A,سلمى يحي بخاري (P),2:00 PM - 3:20 PM,U,07N,L01B,سلمى يحي بخاري 
CPCS 202 - برمجه 1,30620,CAS,نظري/عملي,9:00 AM - 9:50 AM,TRU,007,091C,سلمى يحي بخاري (P),9:30 AM - 10:50 AM,W,07N,L03B,سلمى يحي بخاري 
CPCS 202 - برمجه 1,30621,EAS,نظري/عملي,11:00 AM - 12:20 PM,M,07N,L03B,ساره سجاد الحسن ,10:00 AM - 10:50 AM,TRU,007,091C,سهيلة محمد صندقجي (P)
CPCS 202 - برمجه 1,36300,F1,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,11,عبدالله احمد باسهيل (P),5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,11,وسيم محمد العقاد 
CPCS 202 - برمجه 1,36301,F2,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,10,وجدي حميد الجديبي (P),7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36302,F3,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,10,احمد غرم الله الزهراني (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36303,F4,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,10,عبدالعزيز احمد عطاءالله (P),7:00 PM - 8:20 PM,U,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36304,F5,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,10,عماد سامي جاها (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36305,F6,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,10,عبدالعزيز سراج النوري (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36306,F7,نظري/عملي,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,11,عبدالعزيز سراج النوري (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36307,F8,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,10,عبدالله مهدي القرني (P),7:00 PM - 8:20 PM,R,031 كلية الحاسبات وت.المعلومات,10,وسيم محمد العقاد 
CPCS 202 - برمجه 1,36308,F9,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,10,عبدالعزيز سراج النوري (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 202 - برمجه 1,36309,ST1,نظري/عملي,9:00 AM - 9:50 AM,TRU,125 ( فصول دراسية ميدان قديم),211A,فراس صالح خليفه (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,11,فراس صالح خليفه 
CPCS 202 - برمجه 1,36310,ST2,نظري/عملي,9:30 AM - 10:50 AM,MW,125 ( فصول دراسية ميدان قديم),210A,فراس صالح خليفه (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,11,فراس صالح خليفه 
CPCS 202 - برمجه 1,30624,VAS,نظري/عملي,8:00 AM - 9:20 AM,M,07N,L03B,نهى ابراهيم النهدي ,12:00 PM - 12:50 PM,TRU,007,081B,سهيلة محمد صندقجي (P)
CPCS 203 - برمجه 2,33530,01,نظري/عملي,8:00 AM - 9:15 AM,MW,061,125F,لمى عبدالعزيز الخزيم (P),1:00 PM - 2:20 PM,T,061,107G,روان شكر الشيخ 
CPCS 203 - برمجه 2,33531,02,نظري/عملي,9:30 AM - 10:45 AM,MW,061,125F,حنين رضا بنجر (P),8:00 AM - 9:20 AM,W,061,107G,روان شكر الشيخ 
CPCS 203 - برمجه 2,38457,CS1,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,11,عبدالعزيز احمد عطاءالله (P),11:00 AM - 12:20 PM,R,031 كلية الحاسبات وت.المعلومات,11,جواد عادل خيمي 
CPCS 203 - برمجه 2,38475,CS2,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,10,عماد سامي جاها (P),5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,10,جواد عادل خيمي 
CPCS 203 - برمجه 2,38505,CS3,نظري/عملي,9:30 AM - 10:50 AM,MW,TBA,TBA,TBA,5:30 PM - 6:50 PM,U,TBA,TBA,TBA
CPCS 203 - برمجه 2,36311,F1,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA,11:00 AM - 12:20 PM,U,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 203 - برمجه 2,36312,F2,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,01,عماد سامي جاها (P),5:30 PM - 6:50 PM,U,471 ( فصول دراسية ميدان جديد),210A,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,33534,01C,نظري/عملي,11:00 AM - 12:15 PM,MW,061,125G,سمر محمد الخريجى (P),9:30 AM - 10:50 AM,W,061,107G,نجود مشبب الشهري 
CPCS 204 - تراكيب البيانات -1-,33536,02C,نظري/عملي,1:00 PM - 2:15 PM,MW,061,146F,سمر محمد الخريجى (P),9:30 AM - 10:50 AM,M,061,107G,نجود مشبب الشهري 
CPCS 204 - تراكيب البيانات -1-,33547,03C,نظري/عملي,9:30 AM - 10:45 AM,MW,061,146F,امل عبدالله المنصور (P),11:00 AM - 12:20 PM,M,061,107G,نجود مشبب الشهري 
CPCS 204 - تراكيب البيانات -1-,33537,04C,نظري/عملي,8:00 AM - 9:15 AM,MW,061,146F,امل عبدالله المنصور (P),11:00 AM - 12:20 PM,W,061,137G,نجود مشبب الشهري 
CPCS 204 - تراكيب البيانات -1-,33543,09S,نظري/عملي,9:30 AM - 10:45 AM,MW,061,128G,سحر حسن فلاته (P),9:30 AM - 10:50 AM,T,061,123G,سحر حسن فلاته 
CPCS 204 - تراكيب البيانات -1-,33544,10S,نظري/عملي,9:30 AM - 10:45 AM,MW,061,147G,امينه حسن قملو (P),11:00 AM - 12:20 PM,M,061,146G,سحر حسن فلاته 
CPCS 204 - تراكيب البيانات -1-,33545,11S,نظري/عملي,11:00 AM - 11:50 AM,TRU,061,104G,امينه حسن قملو (P),8:00 AM - 9:20 AM,U,061,123G,سحر حسن فلاته 
CPCS 204 - تراكيب البيانات -1-,39338,C10,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,06,عبدالمحسن عفف المعلوي (P),7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات,11,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,39339,C11,نظري/عملي,11:00 AM - 12:20 PM,MW,471 ( فصول دراسية ميدان جديد),204A,ايمن احمد يفوز (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,12,ايمن احمد يفوز 
CPCS 204 - تراكيب البيانات -1-,38644,CS1,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,03,عبدالمحسن عفف المعلوي (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,05,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,38702,CS2,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,11,اسعد احمد احمد (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,12,اسعد احمد احمد 
CPCS 204 - تراكيب البيانات -1-,39328,CS5,نظري/عملي,4:00 PM - 4:50 PM,TRU,125 ( فصول دراسية ميدان قديم),104A,امان الله احسان الله احسان الله (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,06,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,39331,CS6,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,16,محمد عمير شودري رمضان (P),11:00 AM - 12:20 PM,U,031 كلية الحاسبات وت.المعلومات,13,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,39333,CS7,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,01,علي ناصر الخثلان (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,04,علي ناصر الخثلان 
CPCS 204 - تراكيب البيانات -1-,39334,CS8,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,06,عبدالمحسن عفف المعلوي (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,05,وسيم محمد العقاد 
CPCS 204 - تراكيب البيانات -1-,39336,CS9,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,16,علي ناصر الخثلان (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,16,علي ناصر الخثلان 
CPCS 204 - تراكيب البيانات -1-,33539,T05,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,120F,ايناس​ فوزي خيرالله (P),1:00 PM - 2:20 PM,W,061,146G,سماهر صالح الغامدي 
CPCS 204 - تراكيب البيانات -1-,33540,T06,نظري/عملي,9:30 AM - 10:45 AM,MW,061,126G,نور عمر باجنيد (P),1:00 PM - 2:20 PM,M,061,107G,ريم عبدالرحمن السلمي 
CPCS 204 - تراكيب البيانات -1-,33541,T07,نظري/عملي,11:00 AM - 12:15 PM,MW,061,144F,نور عمر باجنيد (P),9:30 AM - 10:50 AM,R,061,139G,سماهر صالح الغامدي 
CPCS 206 - اساسيات البرمجة,33527,01,نظري,8:00 AM - 9:15 AM,MW,067, ,خلود عابدين زين العابدين (P),,,,,
CPCS 206 - اساسيات البرمجة,33529,02,نظري,9:00 AM - 9:50 AM,TRU,067,F.F162,خلود عابدين زين العابدين (P),عودة إلى السابق,,, ,
CPCS 211 - تصميم منطق رقمي,33731,02,نظري/عملي,11:00 AM - 12:15 PM,MW,061,127F,ليلى ناصف محمد (P),8:00 AM - 9:20 AM,W,061,135F,اسماء محمد الامين الشنقيطي 
CPCS 211 - تصميم منطق رقمي,33732,03,نظري/عملي,8:00 AM - 9:15 AM,MW,061,105F,ندى عمر باجنيد (P),1:00 PM - 2:20 PM,M,061,135F,ندى عمر باجنيد 
CPCS 211 - تصميم منطق رقمي,33733,04,نظري/عملي,9:30 AM - 10:45 AM,MW,061,105F,ندى عمر باجنيد (P),11:00 AM - 12:20 PM,M,061,135F,ندى عمر باجنيد 
CPCS 211 - تصميم منطق رقمي,36313,CS2,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,11,كمال منصور جمبي (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,06,وسيم محمد العقاد 
CPCS 211 - تصميم منطق رقمي,39355,CS3,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,12,وسيم احمد عبدالقيوم (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,12,وسيم احمد عبدالقيوم 
CPCS 211 - تصميم منطق رقمي,36314,CS4,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,08,كمال منصور جمبي (P),7:00 PM - 8:20 PM,U,031 كلية الحاسبات وت.المعلومات,01,وسيم محمد العقاد 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,33734,01,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,105F,الاء عبدالله بافيل (P),9:30 AM - 10:50 AM,U,061,146G,نجود مشبب الشهري 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,33736,02,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,146F,سميه عبدالله البرادعي (P),1:00 PM - 2:20 PM,R,061,146G,نجود مشبب الشهري 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,33738,03,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,146F,سميه عبدالله البرادعي (P),8:00 AM - 9:20 AM,T,061,146G,نجود مشبب الشهري 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,33739,04,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,146F,الاء عبدالله بافيل (P),8:00 AM - 9:20 AM,U,061,146G,نجود مشبب الشهري 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,36315,CS3,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,08,وسيم احمد عبدالقيوم (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,11,وسيم احمد عبدالقيوم 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,36316,CS4,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,15,احمد الحسين حرباوي (P),11:00 AM - 12:20 PM,U,031 كلية الحاسبات وت.المعلومات,09,احمد الحسين حرباوي 
CPCS 212 - رياضيات تطبيقية للحوسبة-1-,39361,CS5,نظري/عملي,1:00 PM - 1:50 PM,TRU,081,105A,احمد الحسين حرباوي (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,08,احمد الحسين حرباوي 
CPCS 214 - تنظيم وبنيان الحاسبات,33742,01,نظري/عملي,8:00 AM - 9:15 AM,MW,061,124G,ليلى ناصف محمد (P),8:00 AM - 9:20 AM,U,061,137G,هدى عمر الجلعود 
CPCS 214 - تنظيم وبنيان الحاسبات,36317,CS1,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,11,وسيم احمد عبدالقيوم (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,08,وسيم احمد عبدالقيوم 
CPCS 214 - تنظيم وبنيان الحاسبات,39364,CS2,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 222 - تراكيب متقطعة 1,33532,01,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,127G,ايمان عبدالعال الحربي (P),1:00 PM - 2:20 PM,R,061,104F,ساره سجاد الحسن 
CPCS 222 - تراكيب متقطعة 1,33533,02,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,125F,ايمان عبدالعال الحربي (P),1:00 PM - 2:20 PM,U,061,104F,ساره سجاد الحسن 
CPCS 222 - تراكيب متقطعة 1,36318,CS2,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,01,محمد عمير شودري رمضان (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,01,فراس صالح خليفه 
CPCS 222 - تراكيب متقطعة 1,36319,CS3,نظري/عملي,11:00 AM - 12:20 PM,MW,471 ( فصول دراسية ميدان جديد),210A,محمد عمير شودري رمضان (P),7:00 PM - 8:20 PM,M,471 ( فصول دراسية ميدان جديد),210A,فراس صالح خليفه 
CPCS 222 - تراكيب متقطعة 1,36320,CS4,نظري/عملي,1:00 PM - 2:20 PM,MW,081,306A,محمد عمير شودري رمضان (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,09,فراس صالح خليفه 
CPCS 223 - تحليل وتصميم خوارزميات,33746,01,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,124G,حنان جبر الاحمدي (P),8:00 AM - 9:20 AM,T,061,119F,حنان جبر الاحمدي 
CPCS 223 - تحليل وتصميم خوارزميات,40867,CS1,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,09,امان الله احسان الله احسان الله (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,09,امان الله احسان الله احسان الله 
CPCS 223 - تحليل وتصميم خوارزميات,40870,CS2,نظري/عملي,7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات, ,TBA,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 241 - قواعد بيانات 1,36321,CS1,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,13,محمد ابراهيم التويجري (P),11:00 AM - 12:20 PM,U,031 كلية الحاسبات وت.المعلومات,11,جواد عادل خيمي 
CPCS 241 - قواعد بيانات 1,36322,CS2,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 241 - قواعد بيانات 1,36323,CS3,نظري,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 301 - لغات برمجة,36324,CS1,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,14,عماد يوسف البسام (P),7:00 PM - 8:20 PM,U,031 كلية الحاسبات وت.المعلومات,13,عماد يوسف البسام 
CPCS 301 - لغات برمجة,36325,CS2,نظري,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,09,احمد الحسين حرباوي (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,06,احمد الحسين حرباوي 
CPCS 301 - لغات برمجة,39399,CS3,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA,5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 302 - بناء المترجمات,33836,01,نظري/عملي,1:00 PM - 2:15 PM,MW,061,106F,سلطانه محمد الشمري (P),9:30 AM - 10:50 AM,R,061,123G,تهاني سعد المشدق 
CPCS 302 - بناء المترجمات,36326,CS1,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,03,امان الله احسان الله احسان الله (P),7:00 PM - 8:20 PM,R,031 كلية الحاسبات وت.المعلومات,03,امان الله احسان الله احسان الله 
CPCS 302 - بناء المترجمات,39403,CS2,نظري/عملي,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات, ,TBA,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA
CPCS 302 - بناء المترجمات,39406,CS3,نظري/عملي,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,06,عبدالله مارش​ علي (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,04,امان الله احسان الله احسان الله 
CPCS 324 - خوارزميات وهياكل بيانات 2,33752,01,نظري/عملي,9:30 AM - 10:45 AM,MW,061,127F,هديل رضاء سروجي (P),8:00 AM - 9:20 AM,U,061,107G,بسمه محمد شعيب 
CPCS 324 - خوارزميات وهياكل بيانات 2,33754,03,نظري/عملي,11:00 AM - 12:15 PM,MW,061,124F,هديل رضاء سروجي (P),9:30 AM - 10:50 AM,W,061,137G,اسماء محمد الامين الشنقيطي 
CPCS 324 - خوارزميات وهياكل بيانات 2,33755,04,نظري/عملي,1:00 PM - 2:15 PM,MW,061,127F,هديل رضاء سروجي (P),9:30 AM - 10:50 AM,T,061,130G,بسمه محمد شعيب 
CPCS 324 - خوارزميات وهياكل بيانات 2,36327,CS1,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,08,عبدالله مارش​ علي (P),7:00 PM - 8:20 PM,U,031 كلية الحاسبات وت.المعلومات,12,امان الله احسان الله احسان الله 
CPCS 324 - خوارزميات وهياكل بيانات 2,36328,CS2,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,03,فواز جابر السلمي (P),11:00 AM - 12:20 PM,U,031 كلية الحاسبات وت.المعلومات,03,امان الله احسان الله احسان الله 
